Timestamp,ID,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Data25,Data26,Data27,Data28,Data29,Data30,Data31,Data32,Data33,Data34,Data35,Data36,Data37,Data38,Data39,Data40,Data41,Data42,Data43,Data44,Data45,Data46,Data47,Data48,Data49,Data50,Data51,Data52,Data53,Data54,Data55,Data56,Data57,Data58,Data59,Data60,Data61,Data62,Data63
0.0130286992265098,45,14,79,178,110,4,196,9,0,144,112,151,88,98,70,82,69,44,168,222,48,255,255,255,127,64,2,210,53,255,255,255,255,0,254,255,77,13,94,141,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0140807991640486,219,14,57,14,0,32,175,78,77,0,104,127,131,26,63,34,128,149,73,77,193,22,179,40,29,92,5,3,0,241,255,255,255,255,74,239,114,115,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.01488709911618,217,13,57,19,0,21,103,194,78,16,160,75,205,174,15,18,104,240,255,255,255,255,255,73,107,109,46,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0185792988969808,220,13,57,16,0,22,49,183,79,14,162,33,0,35,32,53,44,0,0,0,0,0,255,255,73,21,226,153,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0191014988659788,219,13,57,15,0,21,205,132,77,32,255,255,127,207,255,255,63,255,255,255,255,255,255,74,178,249,169,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0285146983071343,417436816,15,3,104,6,196,22,112,210,15,14,19,14,29,0,249,0,252,0,0,0,9,1,9,1,0,0,239,1,239,1,0,0,0,0,18,2,16,39,0,172,13,13,14,18,14,30,0,148,219,5,89,22,213,12,132,28,0,19,17,0,21,5,21,0,0
0.0330428980383033,45,14,80,187,111,4,196,9,0,144,112,151,88,98,70,82,69,44,168,222,48,255,255,255,127,64,2,210,53,255,255,255,255,0,254,255,79,243,53,96,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0335622980074675,212,8,57,4,6,4,241,204,80,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0339953979817551,219,14,57,14,0,32,103,226,78,0,104,127,131,26,63,34,128,213,73,77,193,22,179,40,29,92,5,3,0,241,255,255,255,255,76,25,161,115,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0348907979285968,217,13,57,19,0,21,85,136,79,16,160,75,141,174,15,18,104,240,255,255,255,255,255,75,30,249,96,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0379169977489369,227,8,0,128,0,4,89,63,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
