Timestamp,ID,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Data25,Data26,Data27,Data28,Data29,Data30,Data31,Data32,Data33,Data34,Data35,Data36,Data37,Data38,Data39,Data40,Data41,Data42,Data43,Data44,Data45,Data46,Data47,Data48,Data49,Data50,Data51,Data52,Data53,Data54,Data55,Data56,Data57,Data58,Data59,Data60,Data61,Data62,Data63
0.00405929975900676,45,14,196,48,173,5,196,9,0,144,112,151,88,162,111,82,5,0,8,0,160,254,255,255,127,12,2,210,53,255,255,255,255,0,254,255,129,250,134,206,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.00458469972781472,212,8,57,4,6,4,89,12,138,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00516179969355335,220,13,57,16,0,22,135,82,186,174,34,10,250,220,56,53,40,0,0,0,0,0,255,255,124,152,245,118,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00802299952368912,219,14,57,14,0,32,25,211,170,11,40,128,131,26,63,247,127,213,84,77,193,22,179,40,29,92,6,3,0,241,255,255,255,255,124,253,70,109,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.013168299218222,219,13,57,15,0,21,143,82,171,32,255,255,127,207,255,255,63,255,255,255,255,255,255,125,186,187,186,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0148275991197124,217,13,57,19,0,21,161,186,173,9,160,85,13,210,111,16,56,240,255,255,255,255,255,125,133,62,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0189238988765226,227,9,65,0,5,8,1,118,55,203,18,112,141,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0240492985722369,45,14,229,43,174,5,196,9,0,144,112,151,88,162,111,82,5,0,8,0,160,254,255,255,127,12,2,210,53,255,255,255,255,0,254,255,131,75,249,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0251803985050856,220,13,57,16,0,22,163,250,187,174,34,10,250,220,56,53,40,0,0,0,0,0,255,255,126,64,255,74,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0255647984822645,417436816,15,0,0,0,165,85,85,85,85,5,0,0,0,0,0,0,0,0,0,0,26,90,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,79,1,1,1,1,151,1,110,1,78,1,55,1,82,82,79,19,1,19,17,0,21,5,21,0,0
0.0279879983384035,219,14,57,14,0,32,141,247,171,11,40,128,131,26,63,247,127,213,84,77,193,22,179,40,29,92,6,3,0,241,255,255,255,255,127,205,251,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0289750982798012,212,12,57,254,29,8,89,64,98,1,64,2,0,0,57,4,12,5,14,15,244,255,255,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029283498261492,227,9,57,4,34,8,0,60,6,126,120,15,250,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0331915980294752,219,13,57,15,0,21,33,32,172,32,255,255,127,207,255,255,63,255,255,255,255,255,255,128,26,29,87,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0339517979843436,227,8,0,128,0,4,11,190,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0348080979335066,217,14,57,19,0,21,39,62,174,9,160,85,141,210,111,16,56,240,255,255,255,255,255,128,90,166,122,57,19,1,11,88,174,72,85,149,0,254,3,186,255,239,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0442233973745374,68,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0446277973505289,45,14,250,34,175,5,196,9,0,144,112,151,88,162,111,82,5,0,8,0,160,254,255,255,127,12,2,210,53,255,255,255,255,0,254,255,133,56,91,37,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
0.0451510973194615,14420059,8,64,3,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0454392973023516,220,13,57,16,0,22,60,146,188,174,34,10,250,220,56,53,40,0,0,0,0,0,255,255,128,148,94,255,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0480533971471573,219,15,57,14,1,15,112,53,255,255,255,255,255,255,255,63,211,8,188,253,255,57,14,0,32,97,8,172,11,40,128,131,26,63,247,127,213,84,77,193,22,179,40,29,92,6,3,0,241,255,255,255,255,129,52,83,127,0,0,0,0,0,0,0,0,0
