Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
64,1,0.00234189986096567,0.00272209983934378,219,0,1,D,39 0F 00 15 7D C5 A2 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 8D B8 70 84 00 00 00 00 00 00 00,03 0F E5,0,1,1,1,2,0,0,1,0
64,2,0.00497209970481549,0.00512919969655738,227,0,1,8,00 80 00 04 12 E1 D9 02,1 93 60,0,1,1,1,0,0,0,1,0
64,3,0.00979349941857777,0.0103045993893033,02D,0,1,E,45 08 59 04 C4 09 00 90 70 97 58 62 46 52 55 2B 38 E1 30 FF FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 91 39 74 3B 00 00 00 00 00 00 00 00 00 00,0D ED 32,0,1,1,1,4,0,0,1,0
64,4,0.0103105993878785,0.0106837993667909,220,0,1,D,39 10 00 16 1D 45 4D 0E 9A 21 00 23 C4 35 2C 00 00 00 00 00 FF FF 8C E8 E1 D6 00 00 00 00 00 00,0C 6C 81,0,1,1,1,2,0,0,1,0
64,5,0.0106897993653661,0.0109189993527088,227,0,1,A,05 00 00 0C F5 FC FF 00 00 00 00 00 93 AF 2E 02,0 DF 35,0,1,1,1,0,0,0,1,0
64,6,0.0170368989885503,0.0175500989590325,219,0,1,E,39 0E 00 20 A3 80 A2 2A 18 82 83 1A 3F 26 80 D5 72 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 8E 73 7C DC 00 00 00 00 00 00 00 00 00 00 00 00,15 2F 90,0,1,1,1,7,1,0,1,0
64,7,0.0191922988605882,0.019561498839738,217,0,1,D,39 13 00 15 37 A4 4E 0B A0 73 CD C7 0F 12 48 F0 FF FF FF FF FF 8D D7 BA 54 00 00 00 00 00 00 00,08 1F 60,0,1,1,1,7,1,0,1,0
64,8,0.0201475988038737,0.0208426987636755,18E19490,0,1,F,02 84 00 64 64 64 01 00 05 27 52 02 03 00 00 00 00 00 00 00 16 01 19 01 BF 04 C0 04 C4 04 01 00 FE FF 00 00 4B 14 D3 05 73 05 88 13 00 00 08 02 76 08 80 0C 82 0F ED 0B 13 11 00 15 05 15 00 00,0E 7D 62,0,1,1,1,6,0,1,1,0
64,9,0.0222966986762856,0.0226778986546043,219,0,1,D,39 0F 00 15 9F D5 A3 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 8F B5 37 71 00 00 00 00 00 00 00,03 FD FC,0,1,1,1,3,1,0,1,0
64,10,0.0298399982284536,0.0303540981988823,02D,0,1,E,64 13 5A 04 C4 09 00 90 70 97 58 62 46 52 55 2B 38 E1 30 FF FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 93 29 CD 7E 00 00 00 00 00 00 00 00 00 00,1C 48 4A,0,1,1,1,7,1,0,1,0
64,11,0.0303600981975762,0.0305144981893597,212,0,1,8,39 04 06 04 9C 68 14 84,0 F4 65,0,1,1,1,5,1,0,1,0
64,12,0.0305204981880536,0.0310306981587138,220,0,1,E,39 10 01 10 55 43 3F 32 57 10 79 06 E9 9C 12 20 95 C0 FF F5 39 10 00 16 03 1D 4E 0E A2 21 00 23 C4 35 2C 00 00 00 00 00 FF FF 8E 21 01 49 00 00,0E 07 9B,0,1,1,1,3,1,0,1,0
64,13,0.0350786979174416,0.0353758979007472,227,0,1,C,41 00 00 08 00 57 31 4B 41 46 35 45 41 00 05 08 00 80 03 43 D1 17 93 B1,13 FC B1,0,1,1,1,7,1,0,1,0
64,14,0.0372418977890163,0.0377549977596232,219,0,1,E,39 0E 00 20 C3 7B A3 2A 18 82 83 1A 3F 25 80 D5 72 4D C1 16 B3 28 1D 5C 05 03 00 F1 FF FF FF FF 90 7E A8 CD 00 00 00 00 00 00 00 00 00 00 00 00,0E AC 2D,0,1,1,1,7,1,0,1,0
64,15,0.0392171976717464,0.0395883976506588,217,0,1,D,39 13 00 15 E6 FD 4F 0B A0 73 8D C8 0F 12 48 F0 FF FF FF FF FF 8F 99 3C B2 00 00 00 00 00 00 00,0F 91 D8,0,1,1,1,1,1,0,1,0
64,16,0.0422963974889399,0.0426775974672586,219,0,1,D,39 0F 00 15 31 A7 A4 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 91 93 FB F5 00 00 00 00 00 00 00,19 8C 2B,0,1,1,1,3,1,0,1,0
63,1,0.00203659987909077,0.00233369986252111,227,0,1,C,39 04 22 08 00 3D 87 7E 78 1F FA FF 41 00 05 08 01 6E DD 28 C1 B0 92 42,04 16 BC,0,1,1,1,7,1,0,1,0
63,2,0.00414569975387735,0.00480089971592922,219,0,1,F,39 0E 01 0F E8 35 FF FF FF FF FF FF FF 8F D4 08 BC FD FF 39 0E 00 20 03 1F 86 2A 18 82 83 1A 3F 25 80 D5 72 4D C1 16 B3 28 1D 5C 05 03 00 F1 FF FF FF FF 56 FA 1E 73 00 00 00 00 00 00 00 00 00,01 50 3F,0,1,1,1,5,1,0,1,0
63,3,0.00684309959373763,0.00721329957282816,217,0,1,D,39 13 00 15 4B 29 32 0B A0 73 CD C8 0F 12 48 F0 FF FF FF FF FF 56 46 E1 EB 00 00 00 00 00 00 00,1C A9 13,0,1,1,1,0,0,0,1,0
63,4,0.00928129944898615,0.00966249942730489,219,0,1,D,39 0F 00 15 15 AA 87 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 57 D0 1F B1 00 00 00 00 00 00 00,11 76 8F,0,1,1,1,3,1,0,1,0
