Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
64,1,0.00330919980353883,0.00349739979331563,227,0,1,9,02 80 00 08 84 64 C5 01 83 33 18 83,0 C6 53,0,1,1,1,7,1,0,1,0
64,2,0.00544539967671653,0.00595559964737678,220,0,1,E,39 10 01 10 15 3F 42 00 47 00 B6 52 11 9C 00 22 05 F0 FF F1 39 10 00 16 ED DE CE AE 2A 0A FA DC E4 34 28 00 00 00 00 00 FF FF 43 98 36 B1 00 00,1A 53 DD,0,1,1,1,3,1,0,1,0
64,3,0.00764359954621341,0.00829769950844931,219,0,1,F,39 0E 01 0F 0C 35 FF FF FF FF FF FF FF BF D2 08 BC FD FF 39 0E 00 20 4A 82 CA F4 B7 7E 83 1A 3F D9 7F D5 3E 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 43 63 FB E6 00 00 00 00 00 00 00 00 00,11 BB B8,0,1,1,1,4,0,0,1,0
64,4,0.00873579948137149,0.00910889946028985,227,0,1,D,41 00 05 08 01 2B A9 49 D3 A6 75 CD 05 00 00 0C F5 FC FF 00 00 00 00 00 49 6F 28 33 00 00 00 00,05 99 0B,0,1,1,1,3,1,0,1,0
64,5,0.0125868992527387,0.0129649992313602,219,0,1,D,39 0F 00 15 89 16 CB 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 44 77 95 E6 00 00 00 00 00 00 00,1D E5 96,0,1,1,1,0,0,0,1,0
64,6,0.0141632991591507,0.0145343991380691,217,0,1,D,39 13 00 15 FC 16 CD 20 A0 3E 8D 51 2F 12 D8 F0 FF FF FF FF FF 44 93 E7 B2 00 00 00 00 00 00 00,17 96 16,1,1,1,0,3,1,0,1,0
64,7,0.0186584988922789,0.0191776988624048,02D,0,1,E,2C EF D4 05 C4 09 00 90 70 97 58 62 6F 52 05 00 08 00 A0 FE FF FF 7F 44 02 D2 35 FF FF FF FF 00 FE FF 49 D1 23 F2 00 00 00 00 00 00 00 00 00 00,0D A4 D9,0,1,1,1,4,0,0,1,0
64,8,0.0191838988610868,0.0195689988392928,212,0,1,D,39 04 0C 05 0E 0F F4 FF FF 39 0C 14 0C FF FF FF FF FD FF FF FF FF FF FF FF 00 00 00 00 00 00 00,01 76 17,0,1,1,1,7,1,0,1,0
64,9,0.0232392986203251,0.0237573985906351,227,0,1,E,39 06 0B 08 00 51 51 14 00 C0 CF FF 39 04 22 08 00 3D 87 7E 78 0F FA FF 3E 80 01 08 C3 02 03 F0 B7 1C E0 FF 00 00 00 00 00 00 00 00 00 00 00 00,11 8C 8E,0,1,1,1,4,0,0,1,0
64,10,0.025369398493865,0.025743598472718,220,0,1,D,39 10 00 16 C9 76 CF AE 2A 0A FA DC E4 34 28 00 00 00 00 00 FF FF 45 23 95 29 00 00 00 00 00 00,17 1B AC,0,1,1,1,3,1,0,1,0
64,11,0.0257497984712813,0.026447898430905,18E19490,0,1,F,01 02 00 39 0D 01 01 80 0C 0C 01 BC 02 06 06 00 00 00 00 40 1F 02 00 00 AC 0D 28 2B 01 20 03 00 00 02 AC 01 2B 12 00 00 02 02 BB 03 5F 38 00 00 AC 0D 40 1F 0C 25 30 4B 13 11 00 15 05 15 00 00,03 2D 51,0,1,1,1,1,1,1,1,0
64,12,0.0275578983639377,0.0280720983343605,219,0,1,E,39 0E 00 20 28 73 CB F4 B7 7E 83 1A 3F D8 7F D5 3E 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 46 4C A7 F5 00 00 00 00 00 00 00 00 00 00 00 00,17 CB 28,0,1,1,1,0,0,0,1,0
64,13,0.0325741980661292,0.0329533980445667,219,0,1,D,39 0F 00 15 27 64 CC 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 47 A9 9F 42 00 00 00 00 00 00 00,02 47 6E,0,1,1,1,1,1,0,1,0
64,14,0.0332873980237878,0.0335115980114273,227,0,1,A,39 80 00 0C 00 FF C0 8F 53 11 B0 FE 4B FB EC 5D,0 F0 34,0,1,1,1,3,1,0,1,0
64,15,0.0339937979818501,0.0343658979608278,217,0,1,D,39 13 00 15 0A 7D CE 20 A0 3E CD 51 2F 12 D8 F0 FF FF FF FF FF 47 EB 93 A7 00 00 00 00 00 00 00,08 EE A9,0,1,1,1,2,0,0,1,0
64,16,0.0386399977060137,0.0391591976761396,02D,0,1,E,33 E6 D5 05 C4 09 00 90 70 97 58 62 6F 52 05 00 08 00 A0 FE FF FF 7F 44 02 D2 35 FF FF FF FF 00 FE FF 4B 85 B0 08 00 00 00 00 00 00 00 00 00 00,0E A2 3F,0,1,1,1,4,0,0,1,0
64,17,0.0454111973040199,0.0457843972829323,220,0,1,D,39 10 00 16 D9 2C D0 AE 2A 0A FA DC E4 34 28 00 00 00 00 00 FF FF 47 9B CA 52 00 00 00 00 00 00,1E 40 59,0,1,1,1,2,0,0,1,0
64,18,0.0475523971769007,0.0480645971474423,219,0,1,E,39 0E 00 20 32 59 CC F4 B7 7E 83 1A 3F D9 7F D5 3E 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 48 61 92 B1 00 00 00 00 00 00 00 00 00 00 00 00,06 6C 66,0,1,1,1,6,0,0,1,0
63,1,0.000930199944775723,0.00131639992279762,212,0,1,D,39 0C 14 0C FF FF FF FF FD FF FF FF FF FF FF FF 39 0C 16 08 FF FF FF FF FF FF FF FF 00 00 00 00,0E A0 40,0,1,1,1,0,0,0,1,0
63,2,0.00132259992147965,0.00162269990473189,227,0,1,C,39 06 0B 08 00 51 51 14 00 C0 CF FF 39 04 22 08 00 3D 86 7E 78 1F FA FF,11 52 E2,0,1,1,1,2,0,0,1,0
